symbol,avg_daily_return,volatility,sharpe_ratio,max_drawdown,avg_volume,best_model,best_model_rmse
mchp,0.0012910896362405594,0.49127218805836037,0.6622695040370792,-0.6251088534107402,3244485.9741435037,RandomForestRegressor,0.614106989380723
bsjp,-0.002051192795680473,0.05117270836052716,-10.10109882927749,-0.019115890083632014,1799.375,XGBRegressor,0.08012829602537183
ntc,6.930347780298884e-05,0.13934605618633902,0.12533168777305762,-0.4637830913748934,19503.074801901745,RandomForestRegressor,0.0934838519461145
rnlc,0.0011852678681896483,0.05193223942587762,5.751485129196193,-0.007442742607546182,11726.268292682927,RandomForestRegressor,0.07177715150119097
szc,0.00017229693978098332,0.199521203154339,0.21761511126825606,-0.5483678160919541,30808.099134539734,RandomForestRegressor,0.20674229339053438
vlrs,-0.00011957761881137117,0.3534095676597735,-0.08526526358639798,-0.5487918215613383,307049.888023369,SVR,0.3437416801005376
vpv,0.00011701541202992247,0.16265870323220358,0.1812868493697814,-0.5223887814313346,46550.321766561516,RandomForestRegressor,0.09884223299221066
ivr_a,0.00017042540567108883,0.1155611775999895,0.37164039966583284,-0.23503765358699957,18933.11356707317,RandomForestRegressor,0.18755961086769324
hbm,0.0011908102700288361,0.6216685223988873,0.4827077087469466,-0.9397966674007193,103888.95627691288,RandomForestRegressor,0.41184046451736955
dtla_,0.00029921133287441257,0.15739191967291624,0.4790668799328896,-0.27942127384416426,13474.385321100917,RandomForestRegressor,0.21809597482250623
imom,0.0006329303946266764,0.16276350185200364,0.9799399597026981,-0.16485704624863817,6287.801385681293,RandomForestRegressor,0.29691463479366775
pgre,-1.5937309758306397e-05,0.18908289841420703,-0.021240429953084793,-0.2542711937716263,1158963.7606019152,SVR,0.20816495930593576
nhtc,0.001124247919454536,0.718316897566944,0.3944087583936306,-0.6695929606372818,250082.42473919524,RandomForestRegressor,1.5739656313139314
czr,0.0009509493538370097,0.6600630635121398,0.363055063090224,-0.820173781639592,1303225.1469559132,RandomForestRegressor,0.4727118725359876
eqgp,0.0001570035718927544,0.42971621380198916,0.09207216029136243,-0.47669757336515817,161319.77161500815,RandomForestRegressor,0.5924674629795545
comb,0.0008316886074027796,0.09012730508809799,2.3254387653179465,-0.02432898088297053,5094.3626373626375,RandomForestRegressor,0.13822268190737064
gtt,0.002418706607881257,0.46308527341167055,1.3162026524739754,-0.5124760076775432,161222.4801843318,RandomForestRegressor,0.47197496931403676
ngl,0.0006009253855936413,0.5291255312052768,0.2861952187879748,-0.8499084538165288,593621.7654702971,RandomForestRegressor,0.5289386812757689
ibm,0.000355516074182501,0.2512187359834284,0.35662169202180866,-0.76541827187672,5790577.788588931,RandomForestRegressor,1.06592847365193
zyme,-0.004687261216694138,0.6206950002819819,-1.9030116660683718,-0.48530579825258136,19083.237288135595,RandomForestRegressor,0.48042120505517233
flio,0.0016918221383497582,0.11582512622318991,3.680886805533044,-0.026874115983026914,963.9718309859155,RandomForestRegressor,0.248786066410482
stlru,0.0007659360785843968,0.10156645137846024,1.9003902290929304,-0.019512195121951126,6675.411764705882,RandomForestRegressor,0.045284825024502824
anss,0.0008764646280498527,0.3170214236207789,0.6967008214964253,-0.6325534079348931,530250.782772713,RandomForestRegressor,1.1188140655011494
ubsi,0.00039661358869773236,0.3841024679078841,0.2602082327047112,-0.6505440950664263,359948.6953788117,RandomForestRegressor,0.5390336016298123
cnp,0.00045374693780457764,0.2798124446456546,0.40864597166704075,-0.8948631421072366,1720773.7529040824,RandomForestRegressor,0.19745981787396216
sofo,0.00040591091652012064,0.6432390305183758,0.15902261229489903,-0.9388670634920635,9078.155634484985,RandomForestRegressor,0.7966738931681006
gaia,0.0007521701992201622,0.52037337022409,0.36425171050135735,-0.9185550082101807,87329.39276729559,RandomForestRegressor,0.3091532422705085
wlkp,6.665072581295753e-05,0.3476275671599125,0.04831602695403889,-0.5074466561649721,88952.84197530865,RandomForestRegressor,0.4552877921181863
sjr,0.0004637040611501105,0.23872692560640665,0.48948572982708355,-0.5197067783701447,368091.550141465,RandomForestRegressor,0.23357535663975423
mt,0.00021833569744873413,0.5332640456210123,0.1031770212315867,-0.9664369859968882,2364921.351776171,RandomForestRegressor,2.642065578797664
osn,0.000468153160776965,0.9289029209047169,0.12700422601846523,-0.8901098901098901,11181.04291044776,RandomForestRegressor,0.24541128853416047
gamr,0.0015388679942138963,0.14414486731036413,2.6903124736791733,-0.09043824701195236,7760.279187817259,RandomForestRegressor,0.32326546782835947
sna,0.0005351419706946085,0.2814509732694095,0.47914482244818957,-0.666332847778587,303864.92578029,RandomForestRegressor,0.8965110185005235
xrm,7.7316443454799e-06,0.785074139239136,0.002481771182718138,-0.9895504731861199,46274.8016,RandomForestRegressor,4.382702022855766
marps,5.490824150187514e-05,0.499661645791479,0.02769249346035858,-0.8968919604857288,4232.046911133135,RandomForestRegressor,0.33849719448513693
hcapz,0.00011273849120482607,0.06366434070179777,0.44624823677493797,-0.013623978201634968,6295.566666666667,ElasticNet,0.04845905273589706
fisk,0.0010337878854768299,0.2687036504823986,0.9695236617458093,-0.2222591362126246,3422.0016722408027,RandomForestRegressor,0.3067307811981858
fund,0.0003375442315508564,0.26665758840573284,0.3189901583501574,-0.6626493366152368,54994.32033951588,RandomForestRegressor,0.0742496529978338
ancb,0.0008879596411329436,0.3663124299484828,0.6108605967779244,-0.500909090909091,5138.577265973254,RandomForestRegressor,0.351904070717948
asmb,0.0012457283592251268,0.7360554280540077,0.42649443854342173,-0.9575308641975309,57008.75918367347,RandomForestRegressor,1.3783603089020786
fmnb,0.0009227344487040411,0.27559558185353134,0.8437329782630507,-0.1971135404679708,35846.6303348654,RandomForestRegressor,0.16388611054258653
avx,0.0003155853868789051,0.26464873698679114,0.3005021614648906,-0.6287921944124599,316992.95567431627,RandomForestRegressor,0.20329448450220522
mlnx,0.0008407846581714711,0.5100638998113157,0.4153944906463468,-0.7418494121570917,490396.8989223337,RandomForestRegressor,1.116053098851712
deck,0.0010301041288232895,0.4965334482531196,0.5227970872390026,-0.7713298162634163,1335676.0430682176,RandomForestRegressor,1.6912728179467742
vsh,0.0005612464689717131,0.4114934470655102,0.34370926484852443,-0.8782787688688493,1687977.6963219114,RandomForestRegressor,0.2590287605757127
pnfp,0.0006782073032606426,0.4044461563081524,0.42257353112651397,-0.7720378749790514,184176.06350204337,RandomForestRegressor,0.6948237277594056
has,0.0006434740399604485,0.3316361765323173,0.48895587859435863,-0.7439669421487602,1243982.5860526953,RandomForestRegressor,0.541050154870534
aehr,0.0014155911693180534,0.8585222687773272,0.41551510967349575,-0.9545454545454546,42099.69054533721,RandomForestRegressor,0.1850500627776254
ahp_b,0.0001733717885095948,0.22376605427885077,0.19524717833194247,-0.2248729652915339,11471.285714285714,XGBRegressor,0.27831564928910457
